trial,features,formula,f1_class0,f1_class1,f1_class2,f1_macro
443,subscription_code;contract_length;contract_ratio;older_and_member;after_interaction,log(((log(subscription_code) - contract_ratio) + older_and_member)),0.6334009465855308,0.08956796628029505,0.3808587348410357,0.36794254923562053
444,interaction_per_freq;renewal_pressure;contract_length;usage_cluster;after_interaction,log(((log(interaction_per_freq) - contract_length) + usage_cluster)),0.6371176775531363,0.013033175355450236,0.354421768707483,0.3348575405386898
445,payment_interval;renewal_pressure;frequent;tenure;after_interaction,(((log(payment_interval) - frequent) + tenure))^2,0.629617078956286,0.015160349854227406,0.04617117117117117,0.23031619999389488
446,renewal_pressure;frequent;payment_per_freq;is_high_interaction;freq_per_tenure,log(((log(renewal_pressure) - payment_per_freq) + is_high_interaction)),0.6256529309344168,0.029953917050691243,0.12042147516307075,0.2586761077160596
447,contract_length;payment_freq_alignment;subscription_code;older_low_contract;is_high_interaction,log(((log(contract_length) - subscription_code) + older_low_contract)),0.6409694469511409,0.0,0.366120218579235,0.3356965551767919
448,interaction_rate;payment_interval;gender_age_group;is_high_interaction;older_low_contract,(sqrt(sqrt(log(interaction_rate))) * older_low_contract),0.6366658750890525,0.028785261945883708,0.20594965675057209,0.2904669312618361
449,is_long_contract;vip_low_interaction;interaction_per_freq;renewal_pressure;after_interaction,((((is_long_contract + vip_low_interaction) - interaction_per_freq) + renewal_pressure) - after_interaction),0.6238746638606337,0.0447427293064877,0.11982026959560658,0.26281255425424266
450,subscription_code;contract_length;payment_per_freq;short_tenure_high_interval,((log(subscription_code))^2 + short_tenure_high_interval),0.6291768541157294,0.0,0.15935114503816794,0.26284266638463244
451,is_high_interaction;is_low_frequency;payment_per_freq,((is_high_interaction)^2 - payment_per_freq),0.6211355354414012,0.02172670097198399,0.1388888888888889,0.2605837084340914
452,is_high_payment_interval;usage_cluster;gender_age_group;new_inactive;payment_freq_alignment,log((((is_high_payment_interval - usage_cluster) + gender_age_group))^2),0.6321955615635914,0.0,0.06858407079646017,0.23359321078668382
453,tenure;vip_inactive;contract_ratio;is_high_interaction;older_and_member,((log(log(tenure)) + is_high_interaction) / older_and_member),0.6260726460561891,0.10086602139582272,0.08537886872998933,0.27077251206066705
454,gender_age_group;contract_ratio;payment_freq_alignment;is_older_group,(((gender_age_group + contract_ratio) - payment_freq_alignment) + is_older_group),0.6325581395348837,0.05908096280087528,0.3691073219658977,0.35358214143388556
455,usage_cluster;new_inactive;is_low_frequency;age,(((usage_cluster + new_inactive) - is_low_frequency) + age),0.6419784400760938,0.0,0.34714285714285714,0.3297070990729836
456,frequent;is_high_interaction;short_tenure_high_interval;older_and_member,(((frequent + is_high_interaction) - short_tenure_high_interval) + older_and_member),0.6335734072022161,0.0,0.006024096385542169,0.21319916786258608
457,usage_cluster;frequent;interaction_rate;contract_ratio,(((usage_cluster + frequent) - interaction_rate) + contract_ratio),0.6237045860631328,0.0,0.19825327510917032,0.27398595372410106
458,new_inactive;payment_interval;vip_low_interaction;vip_inactive,(((new_inactive + payment_interval) - vip_low_interaction) + vip_inactive),0.6357232704402516,0.0,0.33930530164533823,0.32500952402852995
459,payment_interval;older_and_member;after_interaction;gender_age_group,(((payment_interval + older_and_member) - after_interaction) - gender_age_group),0.6308849045691151,0.0,0.1568627450980392,0.26258254988905144
460,frequent;is_long_contract;is_high_interaction;payment_interval,(((frequent * is_long_contract) / is_high_interaction) + payment_interval),0.6253170979198377,0.001201923076923077,0.30972818311874106,0.31208240137183396
461,short_tenure_high_interval;vip_inactive;gender_age_group;vip_low_interaction;contract_length,(((log(short_tenure_high_interval))^2 + vip_low_interaction) * contract_length),0.6342384887839433,0.0,0.20496613995485327,0.27973487624626553
462,vip_inactive;new_inactive;older_and_member;after_interaction,log(((vip_inactive + new_inactive) * older_and_member)),0.633303808680248,0.0,0.0,0.21110126956008268
463,tenure;interaction_per_freq;vip_low_interaction;older_and_member;is_older_group,sqrt(sqrt(log((tenure - interaction_per_freq)))),0.6282734383856705,0.032,0.05188945290468133,0.23738763043011732
464,tenure;vip_inactive;short_tenure_high_interval;is_high_payment_interval;is_older_group,(((sqrt(tenure) - short_tenure_high_interval) + is_high_payment_interval) * is_older_group),0.6187996031746031,0.12306201550387597,0.194043321299639,0.31196831332603936
465,older_low_contract;contract_ratio;frequent,sqrt(log(older_low_contract)),0.6369656833232992,0.0,0.26134453781512607,0.2994367403794751
466,vip_inactive;usage_cluster;is_high_payment_interval;is_high_interaction,(((vip_inactive + usage_cluster) - is_high_payment_interval) + is_high_interaction),0.6307320997586484,0.0,0.13407258064516128,0.2549348934679366
467,vip_low_interaction;is_long_contract;usage_cluster;after_interaction;new_inactive,((log((vip_low_interaction)^2) / after_interaction) * new_inactive),0.633303808680248,0.0,0.0,0.21110126956008268
468,older_and_member;age;contract_length;subscription_code;new_inactive,(((log(older_and_member))^2 + subscription_code) / new_inactive),0.633303808680248,0.0,0.0,0.21110126956008268
469,new_inactive;interaction_rate,(new_inactive + interaction_rate),0.6228110599078341,0.0374037403740374,0.06067172264355363,0.24029550764180838
470,payment_interval;older_low_contract;is_long_contract;after_interaction;payment_per_freq,((((payment_interval / older_low_contract) - is_long_contract) + after_interaction) * payment_per_freq),0.6253317249698432,0.01054481546572935,0.21048146570089477,0.28211933537882244
471,payment_freq_alignment;is_high_interaction;is_high_payment_interval,log((payment_freq_alignment - is_high_interaction)),0.633303808680248,0.0,0.0,0.21110126956008268
472,new_inactive;older_low_contract;is_low_frequency;frequent;subscription_code,(((log(new_inactive) - is_low_frequency) * frequent))^2,0.6326439848788081,0.0,0.01537551744529864,0.21600650077470226
473,short_tenure_high_interval;contract_length;frequent;usage_cluster,(((short_tenure_high_interval + contract_length))^2 - usage_cluster),0.6382473274383001,0.0,0.3912483912483912,0.34316523956223044
474,freq_per_tenure;is_older_group;is_high_interaction;renewal_pressure;gender_age_group,(((log(freq_per_tenure) * is_high_interaction) + renewal_pressure) + gender_age_group),0.6174205967276227,0.04696886947023485,0.17264879600181735,0.2790127540665583
475,age;interaction_per_freq;is_high_payment_interval;is_low_frequency;vip_inactive,log((((age + interaction_per_freq) - is_high_payment_interval) + is_low_frequency)),0.634600465477114,0.07036247334754797,0.3357717629846379,0.34691156726976663
476,is_long_contract;payment_freq_alignment;frequent;is_older_group;gender_age_group,log((((is_long_contract + payment_freq_alignment) - frequent) + is_older_group)),0.6328861292826256,0.0,0.004801920768307323,0.21256268335031095
477,payment_interval;vip_inactive;freq_per_tenure;interaction_rate;after_interaction,log((((payment_interval + vip_inactive) - freq_per_tenure) + interaction_rate)),0.6351824087956022,0.0,0.32599776202909364,0.3203933902748986
478,is_older_group;interaction_per_freq;is_high_payment_interval;is_high_interaction;freq_per_tenure,log((((is_older_group + interaction_per_freq) - is_high_payment_interval) + is_high_interaction)),0.6218271142823723,0.08838643371017471,0.07030827474310439,0.2601739409118838
479,new_inactive;frequent;is_older_group;gender_age_group;age,((((new_inactive + frequent) - is_older_group) + gender_age_group) * age),0.6262272089761571,0.07668067226890757,0.09660297239915075,0.26650361788140514
480,subscription_code;contract_length;is_long_contract;renewal_pressure;frequent,log((((subscription_code + contract_length) - is_long_contract) + renewal_pressure)),0.6376887038001041,0.019529006318207927,0.3597122302158273,0.33897664677804645
481,gender_age_group;vip_inactive;subscription_code;payment_per_freq;is_long_contract,(sqrt(log(log(gender_age_group))) / is_long_contract),0.633303808680248,0.0,0.0,0.21110126956008268
482,new_inactive;age;older_low_contract;subscription_code;is_high_payment_interval,((((new_inactive + age) + older_low_contract) + subscription_code) * is_high_payment_interval),0.6216250156976014,0.051196438508625486,0.27941176470588236,0.3174110729707031
483,is_older_group;frequent;contract_length,sqrt((is_older_group)^2),0.633303808680248,0.0,0.0,0.21110126956008268
484,contract_length;payment_freq_alignment;new_inactive;is_high_interaction,(((contract_length - payment_freq_alignment) - new_inactive) + is_high_interaction),0.6409694469511409,0.0,0.366120218579235,0.3356965551767919
485,is_low_frequency;renewal_pressure;new_inactive;is_older_group;payment_freq_alignment,(((log(is_low_frequency))^2)^2 - payment_freq_alignment),0.633303808680248,0.0,0.0,0.21110126956008268
486,is_high_interaction;tenure;short_tenure_high_interval;renewal_pressure;frequent,((((is_high_interaction + tenure) / short_tenure_high_interval) + renewal_pressure) * frequent),0.6203925323121111,0.027164685908319185,0.17379558757316524,0.2737842685978652
487,is_high_payment_interval;contract_length;is_low_frequency;usage_cluster,(log(log(is_high_payment_interval)) + usage_cluster),0.606919095614274,0.0,0.36972778941070894,0.3255489616749943
488,tenure;interaction_per_freq;short_tenure_high_interval;is_older_group;older_and_member,((((tenure * interaction_per_freq) - short_tenure_high_interval) - is_older_group))^2,0.6316375375709674,0.0,0.0199764982373678,0.2172046786027784
489,payment_interval;renewal_pressure;interaction_rate;after_interaction;contract_ratio,((((payment_interval + renewal_pressure) - interaction_rate) + after_interaction) * contract_ratio),0.6390165155842543,0.0059594755661501785,0.3008036739380023,0.3152598883628022
490,payment_interval;gender_age_group;payment_freq_alignment;is_long_contract,log((sqrt(payment_interval))^2),0.6359979889391654,0.0,0.3371198241113961,0.32437260435018717
491,vip_low_interaction;renewal_pressure;contract_length,(log(vip_low_interaction) * contract_length),0.6353659916280122,0.0,0.09209100758396534,0.24248566640399252
492,after_interaction;payment_per_freq;contract_length;renewal_pressure;new_inactive,((log((after_interaction - payment_per_freq)) + renewal_pressure) / new_inactive),0.6293152235427278,0.016073478760045924,0.050933786078098474,0.23210749612695744
493,payment_freq_alignment;vip_inactive;subscription_code;contract_ratio;is_high_payment_interval,sqrt((((payment_freq_alignment + vip_inactive) - subscription_code) + contract_ratio)),0.6354558423032032,0.017482517482517484,0.35927322591703803,0.3374038619009196
494,frequent;vip_inactive;is_high_interaction;subscription_code,sqrt((log(frequent) - is_high_interaction)),0.6306467884766281,0.019664545980335454,0.01652892561983471,0.22228008669226607
495,is_high_interaction;frequent;renewal_pressure;contract_ratio;short_tenure_high_interval,log((log((is_high_interaction + frequent)) + contract_ratio)),0.6277524429967427,0.0,0.36345514950166113,0.3304025308328013
496,interaction_rate;vip_low_interaction;freq_per_tenure;is_high_interaction;is_high_payment_interval,((((interaction_rate)^2)^2 / is_high_interaction) * is_high_payment_interval),0.630924988495168,0.0286368843069874,0.0944386149003148,0.2513334959008234
497,contract_length;is_high_interaction;short_tenure_high_interval;after_interaction,(sqrt((contract_length / is_high_interaction)) + after_interaction),0.6318961520630505,0.0,0.15070491006319883,0.2608670207087498
498,subscription_code;frequent;tenure,(log(subscription_code) - tenure),0.6287005649717514,0.016241299303944315,0.04519774011299435,0.23004653479623005
499,vip_low_interaction;is_older_group;interaction_rate;age;payment_interval,((((vip_low_interaction + is_older_group) - interaction_rate) + age) * payment_interval),0.6274918566775244,0.10876132930513595,0.31606410734252705,0.3507724311083958
500,freq_per_tenure;tenure;usage_cluster;age;vip_inactive,((((freq_per_tenure + tenure) - usage_cluster) + age) * vip_inactive),0.625588066551922,0.05888767720828789,0.04456824512534819,0.2430146629618527
501,subscription_code;is_high_interaction;gender_age_group;renewal_pressure;older_low_contract,((((subscription_code + is_high_interaction) - gender_age_group) + renewal_pressure) * older_low_contract),0.6371428571428571,0.04161979752530934,0.19852262234533702,0.29242842567116784
502,subscription_code;gender_age_group;tenure;is_high_payment_interval;is_high_interaction,((((subscription_code + gender_age_group) - tenure) + is_high_payment_interval) * is_high_interaction),0.6261446886446886,0.037840845854201444,0.05853119823302043,0.24083891091063683
503,age;contract_ratio;payment_freq_alignment;is_older_group;short_tenure_high_interval,((((age + contract_ratio) - payment_freq_alignment) + is_older_group) * short_tenure_high_interval),0.6321550741163056,0.02402745995423341,0.07447973713033954,0.24355409040029283
504,payment_interval;is_long_contract;is_high_payment_interval;vip_low_interaction;payment_freq_alignment,((((payment_interval + is_long_contract) - is_high_payment_interval) + vip_low_interaction))^2,0.6404856293359762,0.0,0.3252965939533104,0.32192740776309553
505,payment_per_freq;vip_inactive;interaction_per_freq;usage_cluster;after_interaction,((log((payment_per_freq - vip_inactive)) + usage_cluster) / after_interaction),0.6256514842510764,0.03185437997724687,0.03068181818181818,0.2293958941367138
506,payment_interval;tenure;short_tenure_high_interval;payment_per_freq;contract_ratio,((((payment_interval + tenure) - short_tenure_high_interval) * payment_per_freq) * contract_ratio),0.6230205625147719,0.02619589977220957,0.1561618062088429,0.26845942283194146
507,freq_per_tenure;is_long_contract;contract_length;older_and_member;new_inactive,(((log(freq_per_tenure))^2 - older_and_member) + new_inactive),0.6262085032032615,0.08618899273104881,0.05782869612656847,0.2567420640202929
508,is_high_interaction;gender_age_group;vip_inactive;frequent;short_tenure_high_interval,log((((is_high_interaction + gender_age_group) + vip_inactive) + frequent)),0.633303808680248,0.0,0.0,0.21110126956008268
509,freq_per_tenure;vip_low_interaction;interaction_rate;older_and_member,((log(freq_per_tenure) * interaction_rate) + older_and_member),0.6264946134722387,0.11161846778285134,0.07995846313603323,0.2726905147970411
510,vip_inactive;payment_interval;payment_freq_alignment;vip_low_interaction;after_interaction,((((vip_inactive + payment_interval) - payment_freq_alignment) + vip_low_interaction) * after_interaction),0.6237635852973501,0.027303754266211604,0.21526908635794745,0.28877880864050304
511,interaction_per_freq;is_high_payment_interval;usage_cluster;contract_length;payment_interval,(sqrt(log(log(interaction_per_freq))) * payment_interval),0.6252623780713669,0.0035863717872086074,0.2744945567651633,0.30111443554124623
512,after_interaction;contract_ratio;vip_inactive;usage_cluster,(sqrt((after_interaction)^2) + usage_cluster),0.633303808680248,0.0,0.0,0.21110126956008268
513,is_high_interaction;short_tenure_high_interval;is_long_contract,((is_high_interaction + short_tenure_high_interval) - is_long_contract),0.6317907444668008,0.0,0.20304114490161002,0.2782772964561369
514,subscription_code;renewal_pressure;gender_age_group;usage_cluster;is_high_payment_interval,((((subscription_code - renewal_pressure) / gender_age_group))^2 / is_high_payment_interval),0.6245398773006134,0.04582651391162029,0.21770436255823802,0.29602358459015726
515,contract_ratio;vip_inactive;payment_freq_alignment;interaction_per_freq;freq_per_tenure,(((log(contract_ratio))^2 + interaction_per_freq) - freq_per_tenure),0.62555720653789,0.01644157369348209,0.2557504873294347,0.29924975585360225
516,is_older_group;after_interaction;short_tenure_high_interval;contract_ratio;older_low_contract,((((is_older_group + after_interaction) - short_tenure_high_interval) + contract_ratio) * older_low_contract),0.6360936200546513,0.0339943342776204,0.19888991674375578,0.2896592903586758
517,frequent;payment_interval;usage_cluster;contract_length,(log((frequent + payment_interval)) + contract_length),0.6416192618071174,0.019767441860465116,0.3817292006525285,0.34770530144003703
518,contract_length;gender_age_group;age;vip_inactive;interaction_per_freq,((((contract_length * gender_age_group) - age) - vip_inactive))^2,0.6255472572753026,0.06985491671144546,0.31947000368053,0.33829072588909276
519,payment_freq_alignment;subscription_code;age;frequent;is_low_frequency,log(((sqrt(payment_freq_alignment) - age) + frequent)),0.6341287057122198,0.040632054176072234,0.21899736147757257,0.2979193737886215
520,new_inactive;after_interaction;payment_interval;renewal_pressure,((log(new_inactive))^2 + renewal_pressure),0.6371637535639023,0.010625737898465172,0.30042586140147115,0.3160717842879462
521,is_high_interaction;contract_ratio;is_high_payment_interval;usage_cluster;subscription_code,((((is_high_interaction + contract_ratio) * is_high_payment_interval) + usage_cluster) * subscription_code),0.6301304295799928,0.04424778761061947,0.1872418540614961,0.2872066904173694
522,frequent;interaction_per_freq;is_high_interaction,log((frequent - interaction_per_freq)),0.6289279636982417,0.032511210762331835,0.032091690544412604,0.23117695500166205
523,short_tenure_high_interval;usage_cluster;interaction_per_freq;freq_per_tenure;subscription_code,(sqrt((log(short_tenure_high_interval) - interaction_per_freq)) / subscription_code),0.6246851385390428,0.038910505836575876,0.04527885146327996,0.2362914986129662
524,short_tenure_high_interval;is_older_group;is_high_payment_interval;contract_ratio,(sqrt((short_tenure_high_interval + is_older_group)) / contract_ratio),0.634493268986538,0.08429926238145416,0.31026438569206843,0.3430189723533535
525,tenure;new_inactive;interaction_rate;payment_interval,(sqrt((tenure + new_inactive)) / payment_interval),0.6195294404486164,0.029697315819531698,0.21841004184100418,0.2892122660363841
526,is_older_group;frequent;contract_ratio;older_low_contract,(sqrt((is_older_group + frequent)) / older_low_contract),0.6369656833232992,0.0059594755661501785,0.2583650995340957,0.30043008614118166
527,freq_per_tenure;is_high_interaction;payment_per_freq;payment_freq_alignment,(sqrt((freq_per_tenure + is_high_interaction)) / payment_freq_alignment),0.6264759309718437,0.030577576443941108,0.03954802259887006,0.23220051000488495
528,payment_interval;vip_low_interaction;contract_ratio;interaction_rate,(sqrt((payment_interval + vip_low_interaction)) / interaction_rate),0.6266036461850101,0.025056947608200455,0.011750881316098707,0.22113715836976974
529,subscription_code;after_interaction;age;is_older_group,(((subscription_code + after_interaction) - age) / is_older_group),0.6329296078666506,0.0654353562005277,0.1876777251184834,0.2953475630618872
530,is_long_contract;payment_per_freq;older_and_member;gender_age_group,(sqrt((is_long_contract)^2) + gender_age_group),0.6352941176470588,0.0,0.12538860103626942,0.2535609062277761
531,age;new_inactive;payment_interval;after_interaction,log(log((age + new_inactive))),0.6446050462786864,0.0,0.3566833452466047,0.333762797175097
532,short_tenure_high_interval;tenure;is_high_payment_interval;older_low_contract;renewal_pressure,sqrt(((log(short_tenure_high_interval) - is_high_payment_interval) + older_low_contract)),0.6040816326530613,0.0,0.4083798882681564,0.3374871736404059
533,contract_length;contract_ratio,(contract_length / contract_ratio),0.6359979889391654,0.0,0.3371198241113961,0.32437260435018717
534,short_tenure_high_interval;new_inactive;interaction_rate;vip_inactive,(((short_tenure_high_interval + new_inactive))^2 + vip_inactive),0.6318847056194838,0.0,0.03575547866205306,0.22254672809384565
535,is_high_payment_interval;usage_cluster;vip_low_interaction;subscription_code;interaction_rate,((sqrt(log(is_high_payment_interval)) + subscription_code) * interaction_rate),0.6193640246796392,0.03977272727272727,0.1456400742115028,0.26825894205462314
536,new_inactive;renewal_pressure;interaction_per_freq;is_low_frequency;payment_per_freq,log((((new_inactive + renewal_pressure) - interaction_per_freq) + is_low_frequency)),0.6236870699022093,0.02531645569620253,0.20232458028411537,0.2837760352941758
537,short_tenure_high_interval;renewal_pressure;frequent,((short_tenure_high_interval - renewal_pressure) - frequent),0.6321904544936781,0.007151370679380214,0.09009009009009009,0.24314397175438276
538,contract_length;is_low_frequency;vip_inactive;short_tenure_high_interval;payment_per_freq,((log(log(contract_length)) * short_tenure_high_interval) * payment_per_freq),0.6317112177290382,0.030857142857142857,0.0891304347826087,0.2505662651229299
539,interaction_per_freq;is_high_interaction;new_inactive;age;older_low_contract,((((interaction_per_freq + is_high_interaction) * new_inactive) - age) + older_low_contract),0.6445233265720081,0.008269344359125812,0.3481722765110387,0.3336549824807242
540,payment_interval;usage_cluster;is_high_payment_interval;new_inactive,((log(payment_interval))^2 + new_inactive),0.6349126555234385,0.003590664272890485,0.33136966126656847,0.3232909936876325
541,vip_inactive;is_high_interaction;vip_low_interaction;is_low_frequency;renewal_pressure,((((vip_inactive + is_high_interaction) - vip_low_interaction) + is_low_frequency))^2,0.633303808680248,0.0,0.0,0.21110126956008268
542,usage_cluster;frequent;contract_length;subscription_code,(((usage_cluster)^2 + contract_length) + subscription_code),0.6409694469511409,0.0,0.366120218579235,0.3356965551767919
543,older_low_contract;is_older_group;contract_length;is_low_frequency;contract_ratio,(sqrt(((older_low_contract + is_older_group) - contract_length)) * contract_ratio),0.6365829430963531,0.08298319327731092,0.4379605069260242,0.3858422144332294
544,frequent;usage_cluster;age;payment_interval;after_interaction,(sqrt(((frequent + usage_cluster) - age)) * after_interaction),0.6257994449137203,0.05555555555555555,0.1710941017559658,0.2841497007417472
545,subscription_code;new_inactive;after_interaction;contract_ratio;older_low_contract,(sqrt(((subscription_code + new_inactive) - after_interaction)) * older_low_contract),0.6361237706884145,0.009433962264150943,0.24242424242424243,0.2959939917922693
546,interaction_rate;is_older_group;contract_ratio;short_tenure_high_interval;contract_length,(sqrt(((interaction_rate + is_older_group) - contract_ratio)) * contract_length),0.6322617846331268,0.04537908135030437,0.4444444444444444,0.3740284368092919
547,vip_inactive;gender_age_group;interaction_per_freq;frequent;is_low_frequency,(sqrt(((vip_inactive + gender_age_group) - interaction_per_freq)) * is_low_frequency),0.6280653950953679,0.022948938611589215,0.053541550474065815,0.23485196139367429
548,renewal_pressure;subscription_code;is_low_frequency;contract_length;frequent,(sqrt(((renewal_pressure + subscription_code) - is_low_frequency)) * frequent),0.6247562234713777,0.007155635062611807,0.09743589743589744,0.243115918656629
549,is_high_payment_interval;freq_per_tenure;tenure;is_low_frequency;payment_interval,(sqrt(((is_high_payment_interval + freq_per_tenure) - tenure)) * payment_interval),0.6260055228718934,0.008318478906714201,0.22298456260720412,0.28576952146193724
550,payment_freq_alignment;short_tenure_high_interval;is_high_interaction;payment_interval;after_interaction,(sqrt(((payment_freq_alignment + short_tenure_high_interval) - is_high_interaction)) * after_interaction),0.6326756816670361,0.0,0.0012040939193257074,0.2112932585287873
551,new_inactive;short_tenure_high_interval;is_older_group;vip_low_interaction;subscription_code,(sqrt(((new_inactive + short_tenure_high_interval) - is_older_group)) * subscription_code),0.6323284013794638,0.0,0.02240566037735849,0.21824468725227408
552,is_older_group;older_low_contract;tenure;is_low_frequency;age,(sqrt(((is_older_group + older_low_contract) - tenure)) * age),0.6215757575757576,0.11363636363636363,0.15845410628019324,0.29788874249743813
553,tenure;is_low_frequency;is_older_group;payment_per_freq;contract_length,(sqrt(((tenure + is_low_frequency) - is_older_group)) / contract_length),0.6399189975952411,0.0071090047393364926,0.33611615245009074,0.3277147182615561
554,is_high_interaction;is_high_payment_interval;subscription_code;age;renewal_pressure,((((is_high_interaction + is_high_payment_interval) - subscription_code) + age) * renewal_pressure),0.6231884057971014,0.01857225769007545,0.22383596753524135,0.28853221034080606
555,short_tenure_high_interval;usage_cluster;age;contract_length;gender_age_group,log((log(log(short_tenure_high_interval)))^2),0.6291768541157294,0.0,0.15935114503816794,0.26284266638463244
556,vip_low_interaction;after_interaction;is_older_group;payment_freq_alignment;tenure,((((vip_low_interaction - after_interaction) - is_older_group) + payment_freq_alignment) * tenure),0.6288926363125351,0.02289639381797367,0.01762632197414806,0.22313845070155228
557,after_interaction;payment_interval;vip_low_interaction;frequent;is_low_frequency,((((after_interaction + payment_interval))^2 + frequent) / is_low_frequency),0.6254359451290398,0.05646036916395222,0.08736842105263158,0.2564215784485412
558,is_low_frequency;vip_low_interaction;age;vip_inactive;subscription_code,((((is_low_frequency + vip_low_interaction) - age) / vip_inactive) * subscription_code),0.6306182979694274,0.044042913608131,0.07858328721638075,0.2510814995979797
559,after_interaction;interaction_rate;payment_interval;freq_per_tenure;renewal_pressure,(sqrt(sqrt((after_interaction * interaction_rate))) - renewal_pressure),0.6295114166462067,0.018779342723004695,0.2702485966319166,0.3061797853337093
560,tenure;freq_per_tenure;interaction_per_freq,log(log(tenure)),0.633303808680248,0.0,0.0,0.21110126956008268
561,after_interaction;vip_low_interaction;contract_ratio;tenure;renewal_pressure,(((sqrt(after_interaction) / contract_ratio) + tenure) * renewal_pressure),0.6373077428684106,0.03428571428571429,0.36625376632072315,0.34594907449161605
562,interaction_per_freq;new_inactive;after_interaction;renewal_pressure,log(((interaction_per_freq + new_inactive) - after_interaction)),0.6232169778499362,0.0425531914893617,0.08682170542635659,0.2508639582552182
563,interaction_per_freq;gender_age_group;older_and_member;is_older_group;subscription_code,(((log(interaction_per_freq) - older_and_member) - is_older_group))^2,0.6224501690173679,0.08682170542635659,0.05683060109289618,0.25536749184554025
564,payment_freq_alignment;is_long_contract;interaction_per_freq;is_low_frequency;contract_ratio,log((((payment_freq_alignment + is_long_contract) * interaction_per_freq) + is_low_frequency)),0.6303061487007975,0.02185163887291547,0.3341575415047686,0.3287717763594939
565,renewal_pressure;older_low_contract;vip_inactive;subscription_code,(((renewal_pressure - older_low_contract))^2 + subscription_code),0.6297456459090339,0.009428403064230996,0.29632408102025504,0.31183270999783996
566,renewal_pressure;new_inactive;older_and_member;short_tenure_high_interval;payment_per_freq,(((log(renewal_pressure) - older_and_member) + short_tenure_high_interval) * payment_per_freq),0.6270245256825544,0.023282887077997673,0.10494450050454086,0.251750637755031
567,contract_length;after_interaction;is_high_interaction;vip_inactive;subscription_code,((log((contract_length + after_interaction)) + vip_inactive) / subscription_code),0.6348507097405776,0.04047217537942664,0.2590890096113665,0.31147063157712357
568,payment_freq_alignment;is_low_frequency;vip_low_interaction,((payment_freq_alignment)^2 - vip_low_interaction),0.633303808680248,0.0,0.0,0.21110126956008268
569,short_tenure_high_interval;contract_ratio;payment_per_freq;older_low_contract;vip_inactive,sqrt(sqrt(((short_tenure_high_interval / contract_ratio) - payment_per_freq))),0.6229547354592141,0.015945330296127564,0.17878103837471784,0.27256036804335315
570,payment_per_freq;is_long_contract;subscription_code;is_high_interaction,(sqrt((payment_per_freq + is_long_contract)) + is_high_interaction),0.6295664880662445,0.016260162601626018,0.23402489626556017,0.29328384897781024
571,contract_ratio;payment_per_freq,log(contract_ratio),0.641658961828028,0.0,0.40333975594091204,0.34833290592298
572,subscription_code;payment_freq_alignment;is_long_contract;is_high_interaction;vip_low_interaction,((log((subscription_code + payment_freq_alignment)) * is_high_interaction) * vip_low_interaction),0.633303808680248,0.0,0.0,0.21110126956008268
573,interaction_rate;vip_low_interaction;after_interaction;short_tenure_high_interval;contract_ratio,(((log(interaction_rate))^2 + short_tenure_high_interval) * contract_ratio),0.6250587682181477,0.028457598178713718,0.1414141414141414,0.26497683593700094
574,subscription_code;freq_per_tenure;payment_interval;payment_freq_alignment,(((subscription_code + freq_per_tenure) - payment_interval) + payment_freq_alignment),0.6357089644896946,0.007142857142857143,0.31417624521072796,0.31900935561442656
575,payment_interval;is_high_payment_interval;contract_ratio;freq_per_tenure;after_interaction,log((((payment_interval - is_high_payment_interval) - contract_ratio) / freq_per_tenure)),0.6268078806514065,0.033783783783783786,0.03917179630665921,0.23325448691394982
576,older_and_member;interaction_rate;is_high_payment_interval;new_inactive;is_older_group,((((older_and_member + interaction_rate) + is_high_payment_interval) + new_inactive) * is_older_group),0.6147197485594552,0.201803349076857,0.21521647751155948,0.34391319171595724
577,older_low_contract;is_older_group;gender_age_group;vip_inactive;contract_length,((((older_low_contract + is_older_group) + gender_age_group) + vip_inactive) * contract_length),0.6351368394501198,0.0,0.32728592162554426,0.32080758702522133
578,is_low_frequency;short_tenure_high_interval;is_long_contract;tenure;payment_per_freq,((((is_low_frequency + short_tenure_high_interval) + is_long_contract) + tenure) * payment_per_freq),0.6243106617647058,0.027195467422096317,0.06613333333333334,0.23921315417337852
579,is_high_payment_interval;older_and_member;subscription_code;older_low_contract;is_high_interaction,((((is_high_payment_interval + older_and_member) + subscription_code) + older_low_contract) * is_high_interaction),0.6289164862709354,0.0,0.09748427672955975,0.2421335876668317
580,after_interaction;usage_cluster;freq_per_tenure;tenure;is_low_frequency,((((after_interaction + usage_cluster) + freq_per_tenure) + tenure) * is_low_frequency),0.6198413610759858,0.03934426229508197,0.05730027548209366,0.2388286329510538
581,is_high_interaction;frequent;interaction_per_freq;older_and_member;usage_cluster,((((is_high_interaction + frequent) + interaction_per_freq) + older_and_member) + usage_cluster),0.6260013733119707,0.032823995472552346,0.05655247417074497,0.2384592809850893
582,interaction_rate;interaction_per_freq;is_older_group;short_tenure_high_interval;is_long_contract,((((interaction_rate + interaction_per_freq) * is_older_group) + short_tenure_high_interval) * is_long_contract),0.6162649135622109,0.18528138528138527,0.06263736263736264,0.28806122049365296
583,freq_per_tenure;older_and_member;payment_per_freq;contract_length;payment_freq_alignment,((sqrt(log(freq_per_tenure)) - contract_length))^2,0.638231872818922,0.022080185938407902,0.3624393624393624,0.3409171403988975
